,index,date,caption,comments,likes
262,262,2018-08-13 13:59:24,"I have 6 White druzy quartz available! They are pendants but able to use for display or anything else if you wish to customize! ✨

Pm me for more information 😇

#druzy #clearquartz #crystal #healing #illanocte #quartzcrystal #crystalpendants #druzycrystals #whitequartz #quartz #singapore #shoplocal #jewelry #crystalpendant #crystaljewelry #crystals #shopcrystals",4,26
263,263,2018-08-09 13:13:42,"Malachite pendant is now listed on Carousell! Link is in my bio 💚 or search @illa_nocte user on Carousell ✨

#malachite #crystal #crystals #healing #spiritual #green #lovely #beautiful #nature #flowers #pendant #jewelry #crystaljewelry #shoplocal #singapore #womenforwomen #girlboss #goodvibes #empowering #vibes #positive #happy #yay #beautiful #meditation #relax #gems #gemstones #illanocte",0,25
264,264,2018-08-07 15:10:47,"We have some obelisks/tower points for sale ✨ Prices range from $12 - $25! Do dm me for individual pricing 💜

A perfect display on your desk or anywhere else! Crystals shown in picture are rose quartz, amethyst, chevron amethyst and fluorite (frosted) 🙆🏼‍♀️ ❗️❗️❗️Am pricing one of the rose quartz piece lower because it has a slight chip! If anyone would love to give it a forever home, look out for my post! 
Stay magical!

#obelisk #crystal #crystals #crystalpoints #amethyst #rosequartz #fluorite #chevronamethyst #singaporecrystals #healingcrystals #illanocte #magick #magical #mystical #crystalobelisk",11,64
265,265,2018-08-06 14:19:28,"UPDATE: SOLD! Not sure why but I’ve been having lots of blue pieces lately! This cute piece is Aquamarine 💙

I have 2 available. They are hand picked by me! ✨

Pm me for more pictures/videos! ❗️Additional $3 for registered postage. You will get a tracking number for the parcel and rest assure your item will be packed nicely 🙆🏼‍♀️",2,24
266,266,2018-08-03 18:32:22,"Blue Lace Agate Pendant paired with 925 sterling silver chain 💙

Always a joy looking at these beautiful crystals with the softest shade of blue ✨

Pm me if interested! I have 3 more other designs.

Additional SGD $3 for registered postage!

#bluelaceagate #925silver #crystals #healingcrystals",0,14
267,267,2018-08-02 13:39:27,"Blue Lace Agate Necklaces with 925 Silver chain ✨

Blue Lace Agate helps boost your communication ability. 
It is soothing and nurturing! An emotional healing stone. 
Available for purchase! Pm me for more information! 
Additional $3 for registered postage 💙 
Item will be bubble wrapped and packed nicely so that it gets to you safe.

#bluelaceagate #bluelaceagatependant #healingcrystal #crystals #bluecrystal #agate #925silver #sterlingsilver #crystalpendant #crystalnecklace #singapore #singaporecrystals #metaphysical #healing #gemstones #illanocte #shopsingapore #shoplocal",4,36
268,268,2018-07-31 20:27:34,"UPDATE: SOLD! Rose quartz pendulum 💕 Quickly grab it now! 
2-in-1 pendulum/necklace. Comes with a separate necklace chain so you can choose to either use as a pendulum or wear as a necklace! 
Simply detach by the clasp, fast and functional! 
DM/comment if interested! Or contact me at 81218718 🙆🏼‍♀️",1,14
269,269,2018-07-30 14:25:26,"UPDATE: SOLD! Chevron Amethyst Pendulum 💜

2-in-1! Use as pendulum or wear it as a necklace. So functional! 
It has a detachable pendant and comes with a separate necklace chain ✨

Contact 81218178 for more crystals and jewelry 🙆🏼‍♀️",2,30
270,270,2018-07-27 18:03:50,"Labradorite obelisk, frosted ✨

It has a velvety smooth finish and has many subtle blue sheen when the sunlight hits 💙

DM/comment SOLD to purchase 🙆🏼‍♀️",4,24
271,271,2018-07-22 21:29:16,"UPDATE: SOLD! Labradorite 925 adjustable ring! The shine on this one is incredible 🙀💙 Hand picked by me! Swipe right for more pictures and video. 
DM/comment to purchase ✨",0,18
272,272,2018-07-21 16:03:47,"UPDATE: SOLD! Labradorite 925 silver adjustable ring ✨ Look at the 2 tones of sheen 🙀 and the spider web setting! 🕸

Very pretty and magical 💙 Swipe for more pictures and video.

DM/comment SOLD to purchase! 🙆🏼‍♀️ #labradoritering #labradoritestones #labradoritejewelry #labradoriteflash #illanocte #gemstonerings #crystalring #gemstones #crystals #gemstone #magical #925 #925silver #silverring #labradorite",0,17
273,273,2018-07-20 22:39:07,"UPDATE: SOLD! Labradorite 925 silver adjustable ring! ✨ Doesn’t the setting looks like spider webs 🕸

One piece only. Handpicked by me! 🙆🏼‍♀️ Swipe right for more pictures and video. 
DM/comment “sold” to purchase! 💙

#labradorite #labradoritering #925 #925silver #labradoritejewelry #labradoritestones #jewelry #crystaljewelry #crystalring #gemstone #gemstonerings #gemstones #illanocte",2,25
274,274,2018-07-20 21:45:18,"UPDATE: SOLD! Kyanite 925 silver adjustable ring! ✨ 
The ring is handpicked by me and only 1 piece available.

Swipe right for more pictures and a video!

Dm/comment “sold” to purchase 💙

#kyanite #kyanitering #gemstone #gemstones #gemstonering #crystal #crystals #crystalring #mystical #illanocte #magick #bluestone #925 #925silver #silver #silverring",2,21
275,275,2016-08-05 14:16:29,Crystal flat lay! Spot the Citrine and Amethyst. Hope to include 1 free crystal with purchases over SGD $50 💜 #illanocte #crystals #crystalflatlay #quartz #citrine #amethyst,0,24
276,276,2016-08-03 19:56:24,JUST IN: Cylinder Amethyst Electroplated Pendant with Suede Chain! Hop on over to our etsy now. Link in bio 😻 #illanocte #crystal #crystalnecklaces #amethyst #supporthandmade #handmadejewelry #crystaljewelry,1,33
277,277,2016-07-31 20:35:39,"Labradorite sphere with a lovely flash ✨ Check out our profile for more crystals, jewelry and soon to come home decor! 💜🧙🏻‍♀️
Stay spiritual! 🔮
#illanocte #crystal #labradorite #crystalsphere",3,143
278,278,2016-07-28 15:27:03,"Currently in our Etsy store: Blue Lace Agate Druzy Pendants with 925 silver chains or choker. Choose either one of both! Link in bio 😽 
#crystals #bluelaceagate #druzy #illanocte #supporthandmade #handmadejewelry #crystaljewelry #metaphysical #etsy",5,27
279,279,2016-07-28 01:36:48,"New products in the works! Handmade by me 😽These will be listed soon and are one of a kind. Once they're gone, they're gone! Crochet lace heart with a crystal point 💘  #illanocte #crystal #crystalpoint #handmade #handmadejewelry #supporthandmade #etsy",0,16
280,280,2016-07-26 17:47:19,"Behind the scenes of amateur photography! No lighting set up, just natural sunlight 🌞 Pictured is the Opalite Large Bead Choker. Etsy link in my bio 🖖🏻 #illanocte #etsy #crystals #choker #crystalchoker #opalite",0,20
281,281,2016-07-26 16:31:43,Sample test print of our name cards! Can't wait for the real deal to be here. It's gonna be a thick kraft card 🙌🏻 And color will most probably be darker than this 😺 #illanocte,0,17
