,index,date,caption,comments,likes
188,188,2021-02-17 09:59:59,"[SOLD] Sodalite is known as the Poet’s Stone because it can help you express all the things that you want to say in the best way possible. It’s an effective stone to end arguments or disagreements. Also, it’s a stone of logic. You can expect to have increased intelligence and rationality. It will stimulate your thoughts and give you mental clarity. Coming to you 18th Feb, 7pm. #sodalite #crystal",0,38
189,189,2021-02-17 09:56:17,"Join us, 18th Feb 7pm! Black tourmaline, Dream Amethyst, Rose Quartz, Aura Purple Tower, Sodalite small tower. #crystal #crystals",0,18
190,190,2021-02-08 16:33:30,"Table is ready, are you? Tune in to our very first live, 7pm tonight!",1,17
191,191,2021-02-07 18:42:33,"[SOLD] Clear Quartz will help amplify any other healing work you are doing and multiply the power of any other crystals you are using. It is great for bringing clarity when you’re overwhelmed, confused, or need guidance. It can also help you focus a big vision so having it around when you brainstorm or daydream is a powerful way to feel the effects of Clear Quartz. #crystal #crystals #clearquartz #clearquartzcrystal",1,20
192,192,2021-02-06 19:29:32,"[Aventurine/Obsidian/labradorite Toothless] When the camera man say “Look in-front away from the camera and give me a cool expression!”, it bound to have 1 fella looking extra “special”. Coming to you live on 8th Feb (Mon), 7pm!",0,24
193,193,2021-02-06 19:09:02,"[Natural Citrine] Carry some citrine small cubes with you on the go. Coming to you live, 8th Feb 7pm! #crystal #crystals #citrine",0,20
194,194,2021-02-06 18:37:13,"[Yellow Jade] Mighty Wealthy Bowl with Natural Citrine Chips, Ingot and an ancient coin to boost up the HUAT-ness for the New Year! Join us for our live, 8th Feb (Mon), 7pm!",0,29
195,195,2021-02-06 18:06:03,"[Natural Citrine] Coming to you 8th Feb (Mon), 7pm. Join us for our very first live and stand a chance to walk away something HUAT HUAT! Citrine is a powerful stone of prosperity, wealth, protection and good luck. It is believed that citrine keeps bad things away from your life and shines light into the toughest of situations. Everyone should own at least one citrine! #crystal #crystals #citrine",0,32
196,196,2021-02-04 16:44:25,[Celestite] Do you have trouble falling asleep or staying sleep? Having a Celestite by your bedside will help with all things sleep-related. It is also a powerful crystal that will be beneficial on aiding you to contact your guardian angels. #crystal #crystals #celestite,3,29
197,197,2021-02-02 22:41:17,"[Red Agate Tower] Red agate improves someone’s logical thinking and helps in crucial decision making. The Power of this crystal also gives you more affection and passion and well greatly improves your love life. In fact, This crystal can be brought when you date someone and you could even share it with them. #crystal #crystals #redagate",0,28
198,198,2021-02-02 20:19:37,"[SOLD] Prasiolite is thought to be a stone of prosperity. It may attract abundance, fortune, and wealth to life. It’ll also assist you in manifesting your objectives, and ensuring the incessant flow of nice fortune. This may help you in keeping your motivation so high when you are working on some new projects. It’ll also clear the head so you may easily spot the opportunities, which may add to the sources of income. #crystal #crystals #prasiolite",2,27
199,199,2021-02-02 17:44:12,"[SOLD - Angel Aura Quartz] The angel aura quartz has loving and sweet energy, which may elevate and stimulate the mood effectively. The stone is presumed to a beneficial stone for overall health and it carries the energies of intelligence and creativity. It may also assist you in giving birth to some new concepts and ideas, which may advance your own career, as well as boost the flow of your income. #crystal #crystals #angelaura #angelauraquartz",0,29
200,200,2021-02-01 15:28:10,"[SOLD] Sky Blue Quartz alleviates fear and enhances creativity and expression, it can assist in communication and allow its owner to reach out to others. It can also provide clarity of thought and aids concentration and memory.  It can also help to retain information which makes it especially useful for aiding study.  Sky Blue Quartz can help to boost clear thinking and can therefore aid the owner to recall forgotten memories. #crystal #crystals",0,39
201,201,2021-01-31 01:11:08,"[Golden Healer Hearts] This crystal reminds you to be the one who shows up in a calmer and more open state of mind, and it calls on you to be the healer. With the clear mental state that this crystal provides, you will be able to partake in open communication and make rational decisions.",0,25
202,202,2021-01-31 00:23:53,"*SOLD* [Larima Tower]Larima is a crystal of serenity, promoting relaxation and anti-stress in every aspect. Place in the home or workplace to assure a pleasant atmosphere. Especially if you’re facing stressful working environment. Larimar is a also a wonderful stone for mothers, during and after pregnancy. It helps in alleviating post-partum depression, and relaxes the stress associated with new parenthood. #crystal #crystals #larimar",0,37
203,203,2021-01-30 21:26:52,"[Blue Lace Agate] This is a stone of communication, helping those who have difficulty being heard by others, or who need confidence and articulation to share their truths. It provides clarity of thought and unwavering intent in regards to what matters most. By placing it in your bedroom beside your bed,  it will also benefit a calm mind. This stone is associated with relieving negative thoughts and freeing an overthinking mind. #crystal #crystals #bluelaceagate",0,30
204,204,2021-01-27 08:14:21,"*SOLD* [Fluorite Tower - Half Cut]  Fluorite absorbs and neutralises negative energy and stress. An excellent learning aid, Fluorite increases our powers of concentration, self-confidence and helps us in decision-making. It encourages positivity, balances the energies, and improves balance and coordination, both physically and mentally. #crystal #crystals #crystalsingapore #sgcrystal #fluorite #fluoritecrystal",2,41
205,205,2021-01-26 23:14:13,[Amethyst Geode] A very rare 2-tone coloured Amethyst! Who can resist such cuty! #crystal #crystals #crystalsg #sgcrystal #amethyst,0,29
206,206,2021-01-26 18:58:59,"*SOLD* [Celestite Cluster] This is such a beautiful and lovely heart shape rare Celestite piece! Celestite improve intuition, perception, imagination, good memory, good dream recall, improved visualization, encouraging an open-mind and an ability to see the big picture. #crystal #crystalsg #crystalcelestite #Celestite",3,49
207,207,2021-01-26 17:34:00,"[Green Aventurine] Featuring one of the cutest toothless dragon!

Green Aventurine is known as the “Stone of Opportunity,” thought to be the luckiest of all crystals, especially in manifesting prosperity and wealth, or for increasing favor in competitions or games of chance. Its winning energy makes it a great ally for boosting one’s chances in any situation - a first date, tax audit, even landing a promotion.",0,25
208,208,2021-01-26 15:45:50,"[Green Aventurine LongGui 龙龟] Green Aventurine is one of the premier stones to attract luck, abundance and success. Green Aventurine has a particularly soothing energy behind it, and is recommended for working through unresolved emotional issues. LongGui (龙龟) is a feng shui symbol of support from important people, as well as an increase in wealth luck. Because it is such an ideal amalgamation of the qualities of both the dragon (perseverance and valiancy) and the tortoise (steadfastness and stability), it is a fantastic figure to instigate career luck and job development, defeating competition and reviving reputation.",2,22
209,209,2021-01-26 15:39:00,"[Yellow Jade Big 聚宝盆元宝] The prosperity bowl is there to help you keep your wealth intentions and vibrations high so that you manifest more and more wealth into your life. Yellow Jade attract good luck and good fortune, and it will enable self-sufficiency.",0,18
210,210,2021-01-26 15:29:46,"[Yellow Jade Small 聚宝盆元宝] Yellow Jade will attract good luck and good fortune, and it will enable self-sufficiency. The prosperity bowl (聚宝盆)is there to help you keep your wealth intentions and vibrations high so that you manifest more and more wealth into your life.",3,27
211,211,2021-01-26 15:25:30,"[Yellow Jade 龙龟 LongGui] The energy of the dragon is associated with courage, auspiciousness, and good luck; it is one of the most powerful symbols in traditional feng shui. Turtles bring the energy of stability, longevity, and protection; they are an ancient energy associated with the wisdom of the earth.

As an expression combining both these energies, the mythical dragon turtle became a feng shui cure for lasting wealth (when place it near coins and ingots), or a cure for protection and authority. Yellow jade will also attract good luck and good fortune, and it will enable self-sufficiency. #jade #longgui",1,22
212,212,2021-01-26 15:17:36,"*SOLD* [Amethyst Heated Citrine Geode] Using Citrine can help to energize and motivate you. In those moments, when you feel like you have a lot to do and nowhere near enough time to get it done, Citrine can help you. #citrine #citrinecrystal #crystal #crystals #crystalsg #sgcrystal",2,17
213,213,2021-01-26 13:13:28,"*SOLD* [Amethyst Heated Citrine Geode] Citrine is considering a stone for attracting more wealth in your life. As a result, it is considered the best Feng Shui practice to place your Citrine crystals in the wealth corner of your home or office.

If you follow the traditional Feng Shui school of thought, the most common wealth area is the south-east corner of your home to place the Citrine Geode. #crystal #crystalsg #sgcrystal #crystalsg #citrine #citrinegeode",0,12
214,214,2021-01-26 13:07:11,"*SOLD* [Amethyst Heated Citrine Geode] Citrine is supposed to be excellent for business. It can improve cash flow, encourage business and prosperity and encourages generosity as well. It can assist in all financial opportunity you seek. Also, it can balance financial and emotional stability. #crystal #crystalsg #sgcrystal #citrine #citrinegeode #crystalsingapore",0,13
215,215,2021-01-26 12:24:44,"[Amethyst Geode] Excellent feng shui areas to place your Amethyst Geode: Northeast (spiritual growth and self-cultivation, Southeast (wealth and abundance), as well as South (light within/fame and reputation). You can also place a small amethyst geode/cluster in your study or in the living room. #amethyst #amethystgeode #amethystcrystal #crystal #crystalsg #crystalsingapore #sgcrystals",0,12
216,216,2021-01-26 12:15:04,"[Small Amethyst Geode]

Placing an amethyst crystal in your home can help fend off negative energy and can bring a sense of peace and calm to your home.

The positive energy created by an amethyst crystal can help plants grow, encourage more restful sleep, and even calm an anxious pet. #crystal #crystals #sgcrystal #crystalsg #amethyst #amethystgeode #amethystcrystal",0,13
217,217,2021-01-25 22:23:28,"*SOLD* [Mini Grey Amethyst Geode] Amethyst is also beneficial when dealing with legal problems and money issues, which can lead to prosperity and abundance. It encourages inner strength, brings wealth, and invokes a strong business sense to its owner. #crystal #crystals #sgcrystal #crystalsg #amethyst #amethystgeode",0,17
218,218,2021-01-25 21:26:41,"[Mini Amethyst Geode] 

Amethyst provides the mental clarity needed to properly visualize your dreams, needs, and desires. With your mind clear, your desires plainly in sight, and your mind focused intently upon your dreams, you will be better able to make decisions quickly and with confidence. #crystal #crystalsg #sgcrystal #amethyst #amethystgeode",1,26
219,219,2021-01-25 12:57:47,"*SOLD* [Sunstone] Sunstone is a good luck crystal when you are joining competitions. In a workspace setting, this stone can bring opportunities for promotion. It will also dispel stress or fear, and it will protect you from anyone or anything that will drain your finances and your energy. #crystal #crystals #crystalsg #sgcrystal #sunstone",1,27
220,220,2021-01-25 07:53:28,"[Natural Citrine]

This is a great stone for entrepreneurs and extremely helpful to have around when starting a business.

You can place pieces of citrine in the various corners of your office or home and these stones will create a powerful grid of energy throughout the space. #crystalsg #crystal #crystals #sgcrystal #citrine #citrinecrystal #citrinestone #naturalcitrine #merchantstone",3,35
221,221,2021-01-25 07:50:03,"[Natural Citrine Towers] Swipe to see these gorgeous pieces. Citrine crystals are undoubtedly some of the most powerful minerals you can work with to attract money. You can use your intuition, see and feel which formation you resonate most with. Every citrine stone is powerful and unique. #crystal #crystalsg #crystals #crystalcitrine #citrine #citrinecrystal #citrinestone #citrinetower #naturalcitrine",0,21
222,222,2021-01-25 07:39:45,"[Natural Citrine Tower]

Citrine is one of the best prosperity crystals because it helps you achieve your intentions faster. It is also referred to as the merchant stone because it helps to bring prosperity to business owners. #crystal #crystals #crystalsg #sgcrystal #citrine #citrinecrystal #citrinequartz #citrinestone #naturalcitrine #citrinetower",0,18
223,223,2021-01-24 20:22:30,"Flower Agate.

Flower Agate helps us reach our highest potential, protecting us from fears and self-doubt. Flower Agate inspires us to manifest and nurture our dreams. Its energy ignites a passion to pursue dreams and live life to the fullest.

 #crystal #crystals #crystalsg #sgcrystal #floweragate #floweragatetower",0,29
224,224,2021-01-24 19:41:43,"Flower Agate Tower.

Featuring one of the most beautiful crystal out there. Flower Agate can be described as an energy that helps in the “reblooming” of the enjoyment of being alive after a long, perhaps painful, and exhausting movement through more dense and difficult life challenges.

Perfect for entrepreneurs hoping to grow and flourish their business, or for those starting a new endeavour in their lives.  Everyone should own at least one Flower Agate!

DM to claim one for yourself or your loved ones today!

#crystal #crystalsg #sgcrystal #crystals #floweragate #floweragatetower #entrepreneurlife #entrepreneurs",2,28
225,225,2021-01-23 21:40:03,"Flower Agate.

Flower Agate has many amazing metaphysical properties that encourage self-growth.

It aids in manifesting & nurturing your dreams. Its beautiful - soft, feminine energy ignites passion to pursue our dreams and live life to the fullest.

It is the perfect stone for entrepreneurs hoping to grow and flourish their business, or for those starting a new endeavor in their lives. DM to claim a piece for yourself or your loved ones. #crystal #crystalsg #sgcrystal #crystals #crystalhealing #crystalcollection",0,21
226,226,2021-01-17 12:19:59,Handpicked Beautiful Crystals fated for you.,0,12
