,index,date,caption,comments,likes
590,590,2019-07-08 02:00:32,"“A teacher is never a giver of truth; he is a guide, a pointer to the truth that each student must find for himself.” ~ Bruce Lee #gemstory #gemstorysg #gemstoryboutique #gemstoryshawtower #believeinthepowerwithin #atrueteacher #thepowerofcrystals",2,16
591,591,2019-05-19 02:59:00,Wishing all HAPPY VESAK DAY! 祝大家卫塞节快乐！#gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystal #happyvesakday,0,12
592,592,2019-05-12 14:49:00,Rare Aventurine wiith black rutile and gold pyrite inclusion. A vintage ring handmade from Isarel! Blessed to be the proud owner for this beautiful ring.,3,31
593,593,2019-04-30 02:25:28,"”There is a world within - a world of thought and feeling and power; of light and beauty, and although invisible, its forces are mighty.” Believe in the power within #gemstory #gemstorysg #gemstoryboutique #gemstoryshawtower #gematoryshaw #thepowerofcrystal",0,11
594,594,2019-04-16 04:43:44,映物随颜色，含空无表里。持来向明月、的皪愁成水。- 唐代韦应物 《咏水精》,1,22
595,595,2019-03-17 07:53:37,Visit us at our exclusive booth with The Social Exchange coming week. 15-21 March (11-9pm) #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #happysunday #bugisjunctionxbugisplus #bugisjunction  #thesocialexchange_sg #thesocialexchange,2,23
596,596,2019-03-17 04:05:26,"Wearing a bracelet is a personal thing, it should tell the story of the person wearing it. Create your own story today! Visit us at Bugis Junction to create your very own unique gemstone bracelet! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #braceletstory #createyourstory #happysunday #bugisjunctionxbugisplus #bugisjunction",0,20
597,597,2019-03-16 04:34:31,When plants meet gems... check out these wonderful combinations... #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #loveinabottle #plantsmeetgems #mothernaturepower #essencesfromearth #thepowerofplants #happyweekend #milleniawalk,0,11
598,598,2019-03-16 01:47:59,We are back in action at Bugis Junction (infront of starhub) #youdoyou booth with The Social Exchange from 15-21 March (11-9.30pm) to showcase our unique collections of customised bracelets and gemstones. Visit us at our roadshow this weekend to connect with us. #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #happyweekend #thesocialexchange #thesocialexchangesg #bugisjunction #bugisjunctionxbugisplus,0,17
599,599,2019-03-15 01:07:09,Visit us at Bugis Junction (Infront of Starhub) #youdoyou booth from 15-21 Mar starting from today. We will be offering our bracelet customisation service directly at our booth with wide range of crystal beads collections for you to choose from. Check us out at our booth today! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #bugisjunction #thesocialexchange #thesocialexchangesg,0,25
600,600,2019-03-10 11:28:45,Everything is energy! Happy Sunday! #believeinthepowerwithin #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #happysunday,0,14
601,601,2019-03-08 02:16:39,"Love and treasure the ""GEMS"" around us! TGIF to all! #gemstory #gemstorysg #believeinthepowerwithin #gemstoryboutique #thepowerofcrystals #gems #listeners #TGIF",0,21
602,602,2019-03-07 02:27:56,You are indeed a real GEM! Believe in the power within! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #realgem #embrace #trust #believe,0,14
603,603,2019-03-06 10:17:57,Our upcoming event at Bugis Junction next Thursday! We are back at our first started out venue where GEMSTORY was first born during 2013 time. Visit at our new booth and this time we are going to have a brand new look and feel to our booth offering our unique DIY customized bracelets on the spot for all our customers. Do mark your calendar this coming Thursday! #gemstory #gemstorysg #believeinthepowerwithin #gemstoryboutique #thepowerofcrystals #bugisjunction #thesocialexchange,0,13
604,604,2019-03-03 01:51:57,Latest Launch! Unique Gold/Silver plated Hematite with Pyrite and our All time favourites Angel Aura Quartz Beads Bracelet! A beautiful combination that illuminates the heart bringing peace and light to you! Available now at Gemstory Shaw Tower Beach Road! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #goldhematite #silverhematite #pyrite #angelauraquartz,1,28
605,605,2019-02-25 08:52:21,"Join us for another fun and fruitful day of sharing and learning on 23 March 2019 (Saturday) from 2pm - 4pm at our 3rd ""THE POWER OF CRYSTALS workshop. Register with us today (limited seats) at the below link:

http://bit.ly/thepowerofcrystalsworkshop

ENERGY EXCHANGE FEE: $28

Topics cover:
1) Everyday Lives with Gems.
2) White Light Shielding Meditation.
3) Understanding Auras & Chakras.
4) Understanding Solfeggio Frequencies and their benefits
5) Special Energy Exchange Gift.",0,21
606,606,2019-02-20 06:45:17,Join us in our facebook live tomorrow at 9.30pm and claim your 30% promotion code from us to enjoy special discount with us at our store. Looking forward to see you at our first FB live episode tomorrow! #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #gemstimewithglenn #believeinthepowerwithin #facebooklive #promocode,0,15
607,607,2019-02-19 05:05:09,"A Facebook live interactive program that target to reach out to more gems lover to help them understand the Science behind all minerals and gemstones. We believe that every gem comes with its unique vibration energy that resonates with each individual, which will help them in their daily lives. Being an Evangelist for CRYSTALS, we believe in sharing the stories behind each and every piece of the unique crystal to their prospective owners, that will creates a meaningful relationship between the crystals and our customers. We hope to create these experiential paths to all crystals lovers with our own unique delivery and knowledge sharing. #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #fblive #gemstimewithglenn",0,13
608,608,2019-02-18 06:52:22,"”The beauty and essence of Storm is captured in Pietersite, with brilliant flashes of golden light amid churning clouds of deepest blue. Known as the Tempest Stone, its highly charged energy is almost tangible. Just as lightning clears the air and makes all things new, Pietersite discharges negative energies and emotional turmoil, and cleanses the aura, restoring it to calm.” #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #pietersite #believeinthepowerwithin #shawtower #tempeststone #braceletstory",0,15
609,609,2019-02-18 02:22:58,"Tree Agate (""Dendritic Agate"") is a stone of inner peace and plenitude. It brings abundance and fullness to all areas of life, including business. Psychologically, Dendritic Agate encourages you to remain centered in times of strife or confusion, bringing stability. It lends you perseverance and the ability to see difficulties as a challenge. Spiritually, Dendritic Agate urges you to remain connected with your roots as you grow. #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #treeagate #treeoflife #thedualityduo #braceletstory #shawtower",0,31
610,610,2019-02-17 06:07:03,"Be a story teller, unleashed the the power within! #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #braceletstory #customisedbracelets #wismaatria #thesocialexchange #thesocialexchangesg",1,20
611,611,2019-02-17 04:47:47,"A perfect combination for grounding (obsidian) and calming down your stressful emotions (lapis lazuli) energised with a boost of shielding and protection energy (Pyrite). The Duality Duo series aim to provide emotional healing and build strength to wearers allowing them to find calmness and peace from within. ""Wearing a bracelet is a personal thing... it should tell a story of the person wearing it."" #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #thedualityduo #tellyourstory #braceletstory",1,19
612,612,2019-02-16 02:41:50,Focus on your journey! We are all blessed with guardian angels around! Have a blessed and fruitful weekend ahead #gemstory #gemstorysg #gemstoryboutique #happyweekend #blessdweekend #believeinthepowerwithin #thepowerofcrystals,0,17
613,613,2019-02-15 03:11:53,"”Native silver is usually without a characteristic crystal habit. When it forms in the open spaces of pockets and fractures, some interesting crystal habits sometimes develop. The crystals are rarely the cubes, octahedrons, and dodecahedrons expected of an isometric mineral. Instead the silver's habit is usually thin flakes, plates, and dendritic crystal clusters formed in the narrow spaces of joints and fractures. Filiform and wire-like habits are also seen.” #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #silverspecimen #silverclusters",0,14
614,614,2019-02-14 07:17:12,"The Duality Duo Valentine’s day special. A blend of modern touch with style layered with 925 pure silver and selected gemstones. For soothing, calming of emotions. Balancing your mind and body with the power from these beautiful collections. Check them out at our event starting from 14 Feb -  17 Feb this week. #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #thesocialexchange #wismaatria #thedualityduo #valentinesdayspecial #happyvdae",0,21
615,615,2019-02-14 00:27:52,A day of LOVE and Light! Wishing all a Happy Valentine’s Day! #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #happyvalentinesday,0,15
616,616,2019-02-12 06:48:56,"Special launch on Valentine’s day: The Duality Duo. Specially customised with layering of handpick gemstone beads with 925 Silver, 18k gold and rose gold beaded bracelets. ”Wearing a bracelet is a personal thing... It should tell a story about the person who’s wearing it.” A latest design by GEMSTORY this season. #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #bracelettellsastory #customizedbracelet #astorywithinabracelet",1,24
617,617,2019-02-12 01:15:18,Have a great day ahead! #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #staypositive #attitude,0,23
618,618,2019-02-11 05:54:53,Counting down for our valentine's day special event at Wisma Atria this coming Thursday! Catch us in action again this coming Thurs 14th Feb to 17th Feb (Sun) to check out our latest Valentine's day special collections. #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #wismaatria #thesocialexchange #thesocialexchangesg,0,16
619,619,2019-02-10 04:55:08,7 chakra customized bracelet with Howlite and Hematite 4mm faceted beads. A perfect blend to balancing your 7 chakras energies. #gemstory #gemstorysg #gemstoryboutique #7chakrabracelets #thepowerofcrystals #believeinthepowerwithin #chakrabalancing,0,19
620,620,2019-02-10 02:14:26,Happy Sunday! #gemstory #gemstorysg #gemstoryboutique #gemstory2019 #believeinthepowerwithin #thepowerofcrystals #happysunday #blessedweekend,1,17
621,621,2019-02-09 10:11:17,"Mandala aroma locket with gold sheen obsidian diffuser bracelet! For protection, grounding, blocks nefativity! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #aromalocketbracelet #aromagems #diffuserlocket #goldsheenobsidian",0,14
622,622,2019-02-09 05:33:24,Join us coming Feb 14th at our Valentine's Day event at Wisma Atria from 14-17 Feb. Stay tuned for more updates on our coming months event as well. Do not forget to also visit us at our new store at Shaw Tower 100 Beach Road when you happened to be around the area. Have a blessed and happy weekend ahead! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals,0,12
623,623,2019-02-08 02:16:11,Appreciate what we have TODAY! #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #livelife #gratitude #appreciatelife,1,24
624,624,2019-02-06 08:27:38,Being Alive is the most SPECIAL! #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #beingspecial #stayalive,0,16
625,625,2019-02-05 02:34:16,GEMSTORY wishes all a Happy & Prosperous Lunar New Year 2019! 祝大家新年快乐 猪年行大运 吉祥如意 心想事成！#gemstory  #gemstorysg #gemstoryboutique #welcomelunarnewyear2019 #thepowerofcrystals #believeinthepowerwithin #blessednewyear,1,19
626,626,2019-02-04 03:04:58,Happy 立春 to all and have a great and blessed reunion dinner with all your families and love one this 除夕夜！#gemstory #gemstorysg #gemstoryboutique #welcomelunarnewyear2019 #thepowerofcrystals #believeinthepowerwithin,0,20
627,627,2019-02-03 10:27:54,Spread your light and positivity! Welcome the Chinese Lunar New Year with loads of love and positive energy this 2019! Stay blessed! #gemstory #gemstorysg #gemstoryboutique #gemstory2019 #thepowerofcrystals #believeinthepowerwithin #positivity #thepowerofpositivity #gratitude #chineselunarnewyear #welcomelunarnewyear2019,0,18
628,628,2019-02-03 01:13:09,Look beyond time.. Everything is temporary... Happy Sunday! Believe in the power within... #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #happysunday,3,33
629,629,2019-02-02 08:40:13,GEMSTORY WORLD PTE LTD wishes all a Prosperous & Happy Lunar New Year 2019. 祝大家新年快乐 万事如意！#gemstory #gemstorysg #gemstoryboutique #gemstoryworld #thepowerofcrystals #believeinthepowerwithin #shawleisuregallery #shawtowers,1,18
630,630,2019-02-02 00:43:40,Raise your consciousness... Happy Weekend! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #raiseyourconsciousness #happyweekend,1,21
631,631,2019-02-01 03:41:34,Treasure the moment! Live your life! #gemstory #gemstorysg #gemstoryboutique #shawtowersingapore #shawtowerssg #believeinthepowerwithin #thepowerofcrystals,1,12
632,632,2019-01-28 07:32:37,Thank you #shawtowerssg SHAW for giving us a nice cosy home to spread positivity to more people! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #spreadpositivity #shaw #shawtowers #shawtowerssg #shawtowers_beachroad #shawtowersingapore #weareonemonthold,0,25
633,633,2019-01-28 03:38:12,Happy Monday folks! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #happymonday,3,22
634,634,2019-01-27 10:19:40,"We are proud and excited to present a brand new FB live production this coming February that aim to deliver the power of gemstones and crystals to a bigger audience group in Singapore through a fun and interactive approach. Our team wish to reach out to all our friends and customers to find out what are some of the key topics you would like to hear from us or discuss through during the FB live session moving forward in all our episodes. You may choose to share with us via our fb messages or PM us directly. We would be giving away some premium CNY gifts during our first episode of ""GEMS TIME with Glenn"" live in February for people who have participated in providing us with suggestion to our contents! Stay tuned to our social media feeds for more updates in the coming weeks! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #gemstimewithglenn #fblivenewepisodes #livewithgemstory #newinteractiveprogram",0,17
635,635,2019-01-26 14:23:08,"Due to overwhelming response, our tickets for the coming workshop on 23rd Feb are now fully sold out. For those who are interested to join us at our workshop, please stay tune for our March session. Thank you for all your support! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals",0,21
636,636,2019-01-25 04:12:59,A healer is not someone you go to for healing! Believe in the power within... #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals,0,17
637,637,2019-01-24 05:59:56,We are back in Westgate again in the brand new 2019! Our first pop up event this year to bring you our latest collection of gemstone pendants specially catered for coming Lunar New Year! Check out our latest collection this week starting from today to Sunday at Westgate Level 1 at the foyer space near the taxi stand enterance! Drop by to say hello to our friendly staff this weekend! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #westgate #thesocialexchange #thesocialexchange_sg #lunarnewyear2019,0,10
638,638,2019-01-24 03:47:38,Everything we are looking for is within us... #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #lookwithin #thepowerwithin #universalconsciousness,0,19
639,639,2019-01-23 00:40:43,"When we are connected to mother earth, we activate our HEART! The secret to universal consciousness! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #earth #grounding #heart",0,22
640,640,2019-01-22 05:27:55,Our first event happening coming this Thursday from 24-27 Feb at Westgate! Do take note that this time round we will be moved from courtyard to entrance at level 1 facing taxi stand. Do catch us in action with our new showcase for ushering the Lunar New Year 2019! Drop by our booth to bring back some positive energies! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #positivenergies #usheringlunarnewyear2019 #thesocialexchangesg #thesocialexchange #westgate,0,17
641,641,2019-01-22 01:35:55,Be happy and a giver to people around... #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #giver #positivevibes #amplifyyourlight #givelight,0,36
642,642,2019-01-21 10:02:04,Simply love this newly added family member to our store! Loving the beautiful energies... 😍 #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #amethystcitrineclearquartz #powercombi,3,16
643,643,2019-01-19 23:22:14,Happy Sunday! Treasure and enjoy the moment! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #happysunday #treasurethemoment,0,22
644,644,2019-01-19 13:44:40,Special CNY Space Cleansing Kit box exclusively by GEMSTORY! Usher this lunar new year by doing a complete clean up energetically to your space to welcome the brand new year! Check out this offer at our store and pop up booth this season. #gemstory #gemstorysg #gemstoryboutique #gemstoryshawtower #gemstoryshaw #believeinthepowerwithin #thepowerofcrystals #spacecleansing #spacecleasingkit #lunarnewyear2019 #welcominglunarnewyear #welcomingthepigyear,0,36
645,645,2019-01-19 02:29:04,Stay blessed! Happy Weekend! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #blessedweekend,0,18
646,646,2019-01-18 04:00:12,Stay grounded! #gemstory #gemstoryboutique #gemstorysg #believeinthepowerwithin #thepowerofcrystals #grounded #staygrounded,0,26
647,647,2019-01-14 02:12:31,Built up your own capacity level before helping anyone... Help yourself first before helping others... #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #shawtowers,1,22
648,648,2019-01-12 01:45:54,"Pietersite is known as the tempest stone because of the hurricanes of energies that this stone can hold, which can bring positive changes to the one who wears it.

Multi-color PietersiteIt signifies the wild storm that can rage inside you, and the cleansing and renewal that it can bring after the storm has passed. It is filled with cleansing energies that can get rid of your toxic energy. #gemstory #gemstorysg #pietersite #believeinthepowerwithin #thepowerofcrystals #sandalwood",0,22
649,649,2019-01-11 01:18:00,"A blend of Pietersite with Gold Rutilated, Obsidian and Pyrite. Unleash and illuminate the power of golden auras from within. #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #uniquestone #pietersite #obsidian #pyrite #goldrutilequartz",2,33
650,650,2019-01-10 03:17:05,The power of amethyst! For enhancing mental clarity and helps in decision making... a great choice of crystal for 2019. #gemstory #gemstorysg #thepowerofcrystals #amethyst,0,21
651,651,2019-01-09 03:57:02,"The beauty and essence of Storm is captured in Pietersite, with brilliant flashes of golden light amid churning clouds of deepest blue. Known as the Tempest Stone, its highly charged energy is almost tangible. Just as lightning clears the air and makes all things new, Pietersite discharges negative energies and emotional turmoil, and cleanses the aura, restoring it to calm.

Pietersite is a variety of Quartz, composed naturally of Tiger's Eye, Hawk's Eye and Jasper, and is characterized by an incredible chatoyancy and brilliance of life within the stone. Its dominant gold hues are contrasted with deep blue-black, grey and brown, as well as occasional clear areas. It was a recent discovery by Sid Pieters in Windhoek, Namibia, and is currently increasing in value. #gemstory #gemstorysg #thepowerofcrystals #uniquestone #pietersite #tempeststone #believeinthepowerwithin",0,16
652,652,2019-01-07 10:17:53,"New Intro to PIETERSITE: A Stone that Creates Deep Spiritual Awareness

Pietersite is also known as tempest stone as it is a stone that carries a charge, a little like a storm raging within it.  It brings cleansing energy to aid you to create change.

This is a crystal that is very stimulating to your energy field, and helps you to let go of unwanted habits and negative ways of living your life.#gemstory #gemstorysg #thepowerofcrystals #tempeststone #pietersite #uniquestone",3,22
653,653,2019-01-06 00:14:57,Happy and Blessed Sunday! #gemstory #gemstorysg #thepowerofcrystals #simplicity #believeinthepowerwithin #happysunday #happysundayeveryone,0,16
654,654,2019-01-04 05:15:21,河马张开口吞掉了水草... 把世界全装进了大度量... be a giver and opened up our heart! #gemstory #gemstorysg #simplicity #thepowerofcrystals #positivequotes #positivevibes,0,16
655,655,2019-01-02 11:32:18,Join us this coming 20th January 2019 to usher in the year of pig at our brand new store at Shaw Towers 100 Beach Road #01-06. Get this opportunity to find out more about the top picks crystals for 2019 and how you can prepare yourself and your living space to increase abundance and positivity this coming lunar new year. RSVP with us to grab your tickets to our workshop. Limited seats available! Looking forward to catch up with all before we welcome the lunar new year. #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #thepowerofcrystals2019workshop #welcomingcny2019,0,23
656,656,2018-12-31 17:33:51,Wishing all a HAPPY 2019! Stay blessed and positive! May all be blessed with abundance and great health this new year! #gemstory #gemstorysg #thepowerofcrystals #happy2019 #happynewyear #believeinthepowerwithin,0,12
657,657,2018-12-31 00:24:11,We wish everyon a Happy New Year 2019. Thank you for all your continuous support last 5 years!,1,14
658,658,2018-12-30 02:36:29,Happy and blessed Sunday! #countdownto2019 #farewell2018 #blessed2018 #blessed2019 #happysunday #stayblessed #abundance #happiness,0,18
659,659,2018-12-28 02:46:17,Check out our Zenso collections at our new store today. A positive zen way of life in simplicity! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #zenso #zensocollections #zenpositivity #simplicity,0,26
660,660,2018-12-27 07:39:01,Bidding farewell to this lovely piece of Angel. You will be in good hands with your future owner! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #amethystgoldrutile #amethystclusters #calm #peace #distress #mentalclarity,0,30
661,661,2018-12-27 02:53:24,Welcome to our new home at Shaw Towers this coming 2019! A brand new beginning to welcome a fantastic 2019! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #gemstoryboutique #shawleisuregallery #shawtowers #100beachroad,0,15
662,662,2018-12-26 01:53:21,HAPPY BOXING DAY to all! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #happyboxingday,0,16
663,663,2018-12-24 16:35:21,Merry Christmas to all our customers! May all be blessed with positive vibes this festive season filled with love and abundance. #believeinthepowerwithin #thepowerofcrystals #gemstory #gemstorysg #positivity,0,25
664,664,2018-12-24 07:40:04,Have a peaceful and blessed Christmas Eve to all! Believe in the power within... #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #christmasblessings #amethyst #cacoexenite #amethystgoldrutile,1,34
665,665,2018-12-23 02:38:53,"Citrine - Stone of Happiness, abundance, wealth and prosperity! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #westgate #christmasgiving #xmasgiftoflove #thesocialexchange_sg",0,21
666,666,2018-12-22 03:20:10,祝大家冬至快乐，合家团圆！吉祥安康！Happy Winter Solstice! #gemstory #gemstorysg #believeinthepowerwithin #thepowerofcrystals #wintersolstice,0,33
667,667,2018-12-20 06:36:50,New Arrivals: Featuring a rare specimen of Amethyst with Gold Rutile Quartz @ Shaw Leisure Gallery. Check out this beautiful piece at our boutique today! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #amethystcluster #goldrutilequartz #goldenrutilatedquartz,0,27
668,668,2018-12-20 04:24:08,Ho ho ho... Merry Merry Christmas @ Westgate with GEMSTORY starting from this week! Visit us at our booth to check out our latest Christmas Gift Sets and enjoy a 10% off for all our items. It's a season of giving and sharing again! Amplify your love and positivity this festive period and believe in the power within! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #thesocialexchange #westgate #festivegiving #giftoflove #merrychristmas,0,17
669,669,2018-12-18 07:06:44,"Golden Obsidian (Gold Sheen) derives its name from an ancient Roman explorer called Obsius who was given a mystical black glass sphere from a volcano by an Ethiopian woman called Xenia. It is also called the “wizard stone” because it has been used since ancient times in many magical practices. Polished Obsidian mirrors were used for scrying and Nostradamus it is reputed to have used a Black Obsidian sphere for scrying. It is an opaque volcanic glass that can be black, brown grey or green, the translucent variety from Arizona is referred to as Apache Tears. Obsidian has been used since Paleolithic times for making tools and weapons because it holds a sharp edge. Obsidian is a glassy, silica rich rock formed from fast cooling lava with a hardness of 5 to 5.5. The chatoyancy in this stone is created by bubbles trapped in the lava as it cools. It is an amorphous stone meaning that its structure contains no regular geometric pattern. Obsidian is found in South America, Japan, Mexico, Afghanistan, and parts of the United States. #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #goldsheenobsidian #shawleisuregallery #shawtower",0,17
670,670,2018-12-18 03:15:02,Come join us this festive period for wonderful season of sharing and positivity. We will be offering a 10% booth wide discount to all our customers at Westgate. Do check us out if you are looking for unique Christmas gift for your friends and love ones. #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #westgate #thesocialexchange #thesocialexchangesg #thesocialexchange_sg,0,14
671,671,2018-12-17 03:27:19,Visit us this Christmas season at our newly opened store at Shaw Leisure Gallery from 11am - 7pm daily. We are having 10% discount this festive period. Check out our latest offers at our new store from 17-26 Dec 2018. Happy giving! #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #shawleisuregallery #shawtower,1,20
672,672,2018-12-16 06:37:30,Come celebrate Christmas with us this coming 2 weeks at Westgate from 17-30 Dec 2018 (11-9.30pm daily) Check out our unique Xmas gift ideas to share your love and positivity with your love ones and friends this festive season. #gemstory #gemstorysg #thepowerofcrystals #believeinthepowerwithin #westgate #courtyard #celebratechristmas #thesocialexchange #thesocialexchange_sg #thesocialexchangesg,0,10
673,673,2018-12-15 03:30:18,"Gaia Stone or Green obsidian is associated with the heart chakra, but can also be used to balance all the chakras. It is associated with the Goddess connection, and is thought to attract earth and nature spirits.  It is supposed to assist in bringing prosperity. Gaia Stone is given to people to assist in the self-healing of emotional wounds and traumas. It is said to carry the Earth's energy, and is sometimes referred to as the ""Soul of the Earth."" Gaia Stone promotes loving relationships between people.  It is an ideal gift for one's romantic partner, as its energies promote the growth of love and intimacy.  It can be used to heal tensions between parents and chidren, or between any estranged members of a family or friendship circle.  It is ideal for bringing harmonious accord to groups and can be quite useful if worn or carried into committee meetings.  Gaia stone induces compassion and diffuses anger, it dissolves the psychic barriers between 'us' and 'them,' making tolerance more possible.  It can assist one in negotiations where one must try to persuade an unsymptahetic person to understand one's point of view. Gaia stones are goddess stones, and one may use them to send and receive love to and from any aspect of the Divine Feminine.  They are particularly resonant with the Tibetan deity known as Green Tara, who offers love and protection to human beings. Because they are among the purest representations of the Green Ray, Gaia Stones can be used to heal and soothe the heart and to energize the emotional body.  The Green Ray of Gaia Stone supports healthy growth on all levels of one's inner and outer life. These gems are recommended for those doing self-healing of emotional wounds, and for those who wish to center in the heart and act from that place at all times.  Gaia Stones carry a strong energy of compassion, and they can help one expand that quality in oneself.  Healers can use the stones on clients for heart-chakra activation and to bring harmony to all chakras. #gemstory #gemstorysg #thepowerofcrystals #shawleisuregallery #shawtower #believeinthepowerwithin #greenobsidian",1,36
674,674,2018-12-15 01:42:20,"Obsidian is an excellent grounding, protection and transmutation stone. Obsidian stimulates visioning during meditation. Blue Obsidian stimulates and enhances all forms of communication and lingual skills, when used at the throat chakra. Blue Obsidian aids divination, psychometric and psychic development pursuits. Blue Obsidian provides intuitive knowledge when travelling. Blue Obsidian enhances creativity. #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #thepowerofcrystals #newspace #spreadinglight #spreadinglove #newbeginning #shawleisuregallery #shawtower",0,39
675,675,2018-12-14 01:25:20,TGIF! #gemstory #gemstorysg #gemstoryboutique #believeinthepowerwithin #newbeginning #newspace #spreadinglight #spreadinglove #thepowerofcrystals #shawleisuregallery #shawtower,0,21
676,676,2018-12-11 07:31:37,"Wenge
(Millettia laurentii)
Focus, wisdom, protection, healing and blocking unwanted forces.
The bark of the wenge tree can be ground into a 
powder and used to stun fish for harvesting.
Natural Habitat - African Tropics
Wood Hardness - 1630",0,16
677,677,2018-12-09 05:26:14,Welcome to GEMSTORY Home! Day 3 opening... #gemstory #gemstoryboutique #gemstorysg #believeinthepowerwithin #thepowerofcrystals #happysunday #newstoreopening #newopening #shawleisuregallery #shawtower,0,18
678,678,2018-12-09 00:29:52,Happy Sunday! Thank you for all the amazing energies last 2 days at our new space! We are so delighted to meet so many of you at our new home! Looking forward to spread our light to more people around! See you soon! 😇🙏🏻 #gemstory #gemstorysg #softopening #thepowerofcrystals #shawleisuregallery #believeinthepowerwithin #newspace #newbeginning #spreadinglove #spreadinglight,0,36
679,679,2018-12-07 14:03:03,Thank you for all the blessings today and those who have joined us on our first day of opening. Our crystal babies are all so happily enjoying their time in this beautiful eden garden of blessings. Looking forward to welcome more of our customers in the coming days! It was such a fruitful and amazing day! #gemstory #gemstorysg #gemstoryboutique #thepowerofcrystals #believeinthepowerwithin #newopening #shawtower #shawleisuregallery,3,39
